trip_id,pickup_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,weather,actual_duration
TRIP_00779,2026-08-10 10:01:07,40.74383360487754,-73.9711012984935,40.76608023240868,-73.92836865508725,Clear,22.769613406811956
TRIP_00780,2026-08-20 10:17:51,40.721685050046666,-74.06762701556102,40.704288191061885,-74.06102064990867,Clear,-99.0
TRIP_00781,2026-08-07 13:38:32,40.646032782064495,-74.04022458653064,40.61710075330865,-74.0226766868116,Rainy,13.815354100399752
TRIP_00782,2026-08-12 00:34:01,40.7318098925503,-73.98313378594567,40.72957501249126,-73.97526213327203,Clear,7.352615513542941
TRIP_00783,2026-08-03 03:45:54,40.743329287264196,-73.90108892627266,40.78756147394372,-73.90559106422862,Clear,11.056050554858759
TRIP_00784,2026-08-18 22:04:46,40.740789522396554,-74.01290411673307,40.80819971552124,-73.971184205761,Clear,17.784876578309092
TRIP_00785,2026-08-16 07:23:52,40.76683903627773,-73.97644319410381,40.81433606469106,-73.96503223619064,Clear,18.364262412638308
TRIP_00786,2026-08-08 06:37:06,40.75449610772745,-74.01134857349292,40.806218926340875,-74.0344481272583,Clear,15.309177895558026
TRIP_00787,2026-08-23 18:21:21,40.73575900396143,-73.90888772026219,40.753334536766516,-73.87235591653571,Clear,22.140517537032114
TRIP_00788,2026-08-25 00:44:31,40.70929171442707,-74.09336108334826,40.67702924069589,-74.10952855387897,Clear,9.149586907245943
TRIP_00789,2026-08-07 00:09:44,40.6297519533242,-74.00126894776653,40.63609533589772,-74.01586675294679,Clear,5.7268290507775745
TRIP_00790,2026-08-04 06:37:05,,,40.74651797860046,-74.03149901552878,Clear,19.096811220363026
TRIP_00791,2026-08-21 10:54:08,40.723184384358156,-74.13132857852683,40.728272809753086,-74.14721877550313,Clear,13.565297376937993
TRIP_00792,2026-08-22 06:08:54,40.72637894185977,-73.9911268973441,40.74801978782101,-74.04062024305193,Clear,15.256176321317698
TRIP_00793,2026-08-06 18:45:32,40.64896257120898,-73.99902511019263,40.68220516400577,-73.96033926564378,Clear,27.798082843443495
TRIP_00794,2026-08-16 08:22:14,40.65874717297959,-74.02024184688712,40.704337628626895,-74.00935774977155,Rainy,-99.0
TRIP_00795,2026-08-19 09:15:24,40.76545764266665,-74.01130970450198,40.777114046735655,-73.99783935813613,Clear,9.860084452912277
TRIP_00796,2026-08-03 18:12:45,40.71082224230717,-73.85108502829644,40.67370946013783,-73.84052004009695,Rainy,36.05149691733361
TRIP_00797,2026-08-07 01:57:13,40.74687503486863,-74.01890875690157,40.752388703289895,-73.99195865873101,Clear,4.83373599913833
TRIP_00798,2026-08-23 22:16:12,40.714215918806524,-73.9804937819375,40.735527230716286,-73.98307535919459,Snowy,-99.0
TRIP_00799,2026-08-02 04:29:03,40.71428780697479,-74.03846824098069,40.77097204463879,-73.97418479474372,Clear,-99.0
TRIP_00800,2026-08-03 13:10:39,40.7597141902988,-73.99123837124797,40.76267995503328,-74.01552528565726,Snowy,15.90613484335898
TRIP_00801,2026-08-23 08:47:31,40.68699776358913,-74.01791168375279,40.72237407244111,-73.98456543625247,Clear,22.860282220783265
TRIP_00802,2026-08-03 09:00:08,40.71760603884705,-74.0265259241365,40.74630867583611,-73.9872622940202,Rainy,34.73342730221618
TRIP_00803,2026-08-16 08:59:11,40.68968623556475,-73.91505507338998,40.71100325155845,-73.91784462621499,Snowy,27.76695298087139
TRIP_00804,2026-08-01 15:29:07,40.69107518862839,-73.94714075184078,40.738991188208125,-73.95785278519911,Clear,15.843309022553214
TRIP_00805,2026-08-14 13:09:32,40.69734139382657,-73.99916266763005,40.69751615792399,-73.94864744120494,Rainy,16.502035283693438
TRIP_00806,2026-08-06 08:50:21,40.723906688581685,-74.1212105967972,40.72665109509238,-74.1309364194177,Clear,9.488268304776067
TRIP_00807,2026-08-16 18:10:52,40.688862568916825,-74.02405046116263,40.708505544223996,-74.02225037938514,Clear,16.983293687373337
TRIP_00808,2026-08-11 13:38:58,40.77558780627868,-73.87084862177974,40.77638341112587,-73.82422935290595,Clear,10.991887572659152
TRIP_00809,2026-08-12 19:19:54,40.66806963488903,-74.01753308333198,40.703310003620665,-73.99649084632581,Clear,25.844751529745984
TRIP_00810,2026-08-05 00:10:46,40.703456417791934,-73.95083912139732,40.70206064866095,-73.9847534314262,Clear,7.289661002514237
TRIP_00811,2026-08-10 14:27:44,40.69081344708629,-73.93390287990238,40.71760257331864,-73.86149110556578,Snowy,33.60286265095883
TRIP_00812,2026-08-15 01:53:12,40.78514889421769,-73.99505180420721,40.80214371115409,-73.99095212697061,Rainy,11.160840608307055
TRIP_00813,2026-08-12 22:35:59,40.72262773882558,-74.04809108159341,40.74907551776888,-74.0401738002906,Rainy,11.36150547227129
TRIP_00814,2026-08-12 14:44:01,40.764392226973435,-74.12776561658914,40.77059998512154,-74.10009208901936,Clear,11.021819931342215
TRIP_00815,2026-08-20 15:13:52,40.638521981348156,-73.97179183956955,40.64834933251235,-73.93303953565943,Clear,13.155511619948888
TRIP_00816,2026-08-02 16:15:03,40.726152513293464,-74.04673780014117,40.74903279133338,-73.96790467140242,Clear,16.300400021769256
TRIP_00817,2026-08-11 12:37:48,40.757281539781175,-73.99719247740562,40.78334377496601,-74.02699452188779,Clear,16.130673787627284
TRIP_00818,2026-08-01 08:20:17,40.71691419946377,-74.06849101697946,40.73678814200204,-74.02371245071168,Clear,21.481584687452106
TRIP_00819,2026-08-11 13:33:19,40.76607401875327,-74.01926187702351,40.837234889448666,-73.97697158620201,Clear,23.744232827190146
TRIP_00820,2026-08-11 01:03:58,40.686935577494985,-74.00431404725495,40.677213469932745,-73.98842899458117,Rainy,10.227552993195536
TRIP_00821,2026-08-13 05:06:21,40.78326737200928,-73.99257032094779,40.8013412581607,-73.9489521101033,Clear,5.718445215654747
TRIP_00822,2026-08-20 02:03:59,40.82774490618096,-74.06174110936762,40.80053603551745,-74.01371288883853,Clear,10.764202963651002
TRIP_00823,2026-08-21 19:34:32,40.69465807197802,-73.94615445256193,40.72582051633804,-73.96761333611154,Clear,24.752284199055868
TRIP_00824,2026-08-19 20:44:13,40.69052487392996,-74.0358447392366,40.677067477838655,-73.96335174406018,Clear,31.7799902712833
TRIP_00825,2026-08-22 15:29:28,40.785469223855884,-74.08972347302266,40.79711991617959,-74.1164863406168,Clear,11.575812734044353
TRIP_00826,2026-08-04 16:41:28,40.79177860728654,-74.01145117099817,40.8006166775266,-74.02551065943534,Clear,8.261415591513572
TRIP_00827,2026-08-07 12:56:12,40.68665699864234,-74.00428123454867,40.71508373244038,-73.99213486475739,Clear,14.103997611934636
TRIP_00828,2026-08-22 13:05:15,40.691790659145205,-73.99797052834141,40.69520693161885,-73.9202223129458,Snowy,31.052011657248897
TRIP_00829,2026-08-09 19:47:20,40.698710769556975,-73.93789337981575,40.70085159862616,-73.92714107870835,Clear,15.221978922635905
TRIP_00830,2026-08-21 11:15:04,40.64557747444829,-74.0178224418368,40.708653168370866,-73.99878045853832,Rainy,23.247399526285626
TRIP_00831,2026-08-24 10:00:09,40.66686740267579,-74.01198098121844,40.695404406390026,-73.94901862310131,Clear,27.537537745617115
TRIP_00832,2026-08-11 14:57:58,40.6625929616624,-74.06115921906165,40.66576143610173,-74.05016876333862,Clear,5.796591091610187
TRIP_00833,2026-08-03 23:14:10,40.67441012174479,-73.96497232485561,40.686885111590456,-73.98032542624352,Rainy,9.923973882145845
TRIP_00834,2026-08-09 01:43:51,40.71106575563066,-73.99678454679609,40.780426404198785,-73.98930159185325,Clear,15.823898614228717
TRIP_00835,2026-08-16 23:47:52,40.724510736626826,-74.0270013863647,40.73745579027929,-73.96587763135052,Clear,12.097356377256464
TRIP_00836,2026-08-01 15:05:45,40.79032502464071,-74.10123373467327,40.789646725946135,-74.07910778476162,Clear,7.318941735161047
TRIP_00837,2026-08-25 10:32:51,40.66288229796306,-73.93377939024725,40.66233241345927,-73.85585964247556,Rainy,36.82078939057375
TRIP_00838,2026-08-17 22:50:33,40.76201611992383,-74.06738399822281,40.76554232549414,-74.02524595043495,Clear,9.692178423098692
TRIP_00839,2026-08-14 07:24:54,40.702100557788725,-74.03556390046849,40.70426562611593,-74.03490816856029,Clear,2.0
TRIP_00840,2026-08-22 05:08:36,40.71032681451738,-73.9880827744462,40.6919373790669,-73.96655048531224,Clear,3.771250059507418
TRIP_00841,2026-08-05 17:21:45,,,40.73281497169992,-74.07142443997509,Clear,14.869057570702655
TRIP_00842,2026-08-12 11:21:05,40.656663898921884,-74.08067548891266,40.651784287691044,-74.08072847983212,Rainy,2.3724235800385465
TRIP_00843,2026-08-04 14:54:14,40.7319204873092,-74.11219737913504,40.769667617862794,-73.95782485160427,Rainy,41.64112737034606
TRIP_00844,2026-08-25 16:02:09,40.72112261041065,-73.96995015235471,40.729685491792466,-73.9193914170537,Clear,12.976889281841181
TRIP_00845,2026-08-25 20:53:39,40.73742256320041,-74.03325931223631,40.75120771252759,-73.9874263725661,Clear,25.039587244291297
TRIP_00846,2026-08-09 23:31:02,40.72725843219539,-73.85963649537634,40.78536107295304,-73.85833190483558,Snowy,23.031660158327885
TRIP_00847,2026-08-01 10:44:11,40.835565006995544,-74.05571775328154,40.894415221493695,-73.98863023129312,Clear,38.78679715512248
TRIP_00848,2026-08-21 06:33:32,40.680913000787434,-74.05207255117145,40.692449252493304,-73.99909008311766,Rainy,20.28079894884939
TRIP_00849,2026-08-20 02:03:16,40.68625015224991,-74.03426964851427,40.68732424692941,-73.95782100983354,Clear,11.290703862009943
TRIP_00850,2026-08-18 16:18:03,40.68164297367876,-73.99384326724308,40.67571006426856,-73.91884984279113,Clear,17.147982021735395
TRIP_00851,2026-08-17 21:01:41,40.68502614404199,-74.02951016693926,40.72580941713324,-74.05388284558218,Rainy,22.498633498665345
TRIP_00852,2026-08-12 12:10:52,40.680930643634674,-73.97538338929988,40.69478942662901,-73.98867857397798,Clear,7.415981455133465
TRIP_00853,2026-08-08 19:04:24,40.77225082655538,-74.05492941949943,40.7806559798457,-74.06504305396334,Rainy,17.511651513598753
TRIP_00854,2026-08-02 11:27:33,40.78382521239949,-74.07507958592318,40.77941527514537,-74.08339780522316,Clear,9.518197913815605
TRIP_00855,2026-08-06 21:18:11,40.684262685312525,-74.09591073697045,40.681172693042186,-74.06620716604264,Clear,8.975085096182779
TRIP_00856,2026-08-25 12:16:11,40.67118222134479,-74.11717870839686,40.70078396708959,-74.11418281195974,Rainy,17.32919140965068
TRIP_00857,2026-08-03 23:07:47,40.736370777819324,-74.03190345097376,40.71690762984271,-73.94972549475088,Clear,13.788310747272059
TRIP_00858,2026-08-04 23:58:25,40.68518884778595,-74.02104901561967,40.73503490859959,-73.94390861915721,Rainy,17.195904445713143
TRIP_00859,2026-08-13 07:31:31,40.744446590887776,-74.03757185137415,40.74843125157333,-74.01776569919653,Snowy,16.826597880964524
TRIP_00860,2026-08-01 02:00:14,40.722946151042564,-73.94382971014065,40.73845707271501,-73.86516992365615,Snowy,26.30605925192278
TRIP_00861,2026-08-18 19:02:14,40.63701279425014,-73.94459848951959,40.61690345550592,-73.87995445070239,Rainy,40.30228981909089
TRIP_00862,2026-08-22 04:20:41,40.790175260066505,-74.02274014937223,40.809804281919234,-74.01626134614754,Clear,5.413666929857277
TRIP_00863,2026-08-07 22:56:39,40.80259388365478,-74.0956960556596,40.812744255374064,-74.13597251598037,Clear,7.689776302721153
TRIP_00864,2026-08-03 17:16:30,,,40.70065814751009,-74.02087430695157,Rainy,24.99499734303779
TRIP_00865,2026-08-16 21:44:35,40.6934149220032,-74.03599106969585,40.75756618895406,-74.0353297336282,Clear,19.75344084904823
TRIP_00866,2026-08-03 10:26:33,40.72709326953625,-74.0388567481139,40.75242421090996,-74.01266157935953,Clear,19.215669916370743
TRIP_00867,2026-08-18 03:16:05,40.72952283949935,-74.04088594519492,40.72568306397498,-74.01820909658868,Clear,7.574654351277145
TRIP_00868,2026-08-10 10:04:57,40.74572721363364,-74.03867314478624,40.74438761631725,-74.01678261501927,Clear,16.937471966327106
TRIP_00869,2026-08-25 17:56:24,40.81331022693832,-74.0253270807949,40.85116416251574,-73.98961653855352,Snowy,48.39655198202138
TRIP_00870,2026-08-10 08:15:09,40.703952638625296,-74.03777705494078,40.762913437355095,-74.05415271335329,Clear,28.489946213530967
TRIP_00871,2026-08-10 03:20:55,40.67288513777308,-73.99558387456872,40.70134267839561,-73.96324306624163,Clear,7.876522044681147
TRIP_00872,2026-08-14 07:00:15,40.64383403859927,-73.98798156420476,40.68449542093592,-73.98117004879526,Clear,15.291498526851381
TRIP_00873,2026-08-17 09:05:38,40.67625349800291,-74.05153225435913,40.71454562970301,-74.02553278836322,Rainy,28.474149589887762
TRIP_00874,2026-08-18 01:52:08,40.71114365135631,-73.94244673369965,40.77371558375703,-73.89372443834269,Snowy,26.408054533554708
TRIP_00875,2026-08-05 07:55:04,40.80252789317589,-74.05500311509203,40.76404018799411,-74.07173510828866,Clear,16.642576885411703
TRIP_00876,2026-08-24 14:07:04,40.686919435048196,-74.08689003069077,40.72693600322733,-74.07532884027086,Rainy,20.088081134540108
TRIP_00877,2026-08-05 19:16:08,40.723989397581946,-73.98696109643174,40.77350147889905,-73.97051712345261,Clear,30.208876028710634
TRIP_00878,2026-08-02 00:21:20,40.711978855196364,-74.04687040672071,40.6918171440123,-74.04229847586784,Clear,5.162832640587179
TRIP_00879,2026-08-11 14:00:06,40.7722196636724,-73.98993542646213,40.76564961815221,-73.94294054157814,Rainy,20.542134556274387
TRIP_00880,2026-08-23 18:55:46,40.83914662129368,-74.12618343005502,40.83362313883483,-74.12779508081904,Clear,13.322031465578572
TRIP_00881,2026-08-06 19:57:25,40.686256561353986,-73.93637720292584,40.68439285546266,-73.93303921490912,Clear,9.650699924245908
TRIP_00882,2026-08-10 11:12:46,40.68832802787409,-73.97238532959798,40.69387651634603,-73.97368290358655,Clear,5.2226164386126435
TRIP_00883,2026-08-19 16:12:01,40.765008043853456,-74.08102382745815,40.7922861282451,-74.028262165115,Clear,15.915567551144237
TRIP_00884,GARBAGE_TIMESTAMP_TEXT,40.74689457448132,-74.07993885619231,40.79286481401634,-74.07471217956468,Clear,23.460994428206405
TRIP_00885,2026-08-02 15:30:24,40.805135366286805,-73.92238670479513,40.857574875019864,-73.88858534306863,Clear,22.398782042927255
TRIP_00886,2026-08-07 07:07:33,40.7419964092663,-74.0428689951749,40.73686171743127,-73.963597842138,Clear,17.634975851100982
TRIP_00887,2026-08-15 04:18:09,40.69483539546065,-74.04770924243662,40.68949430549956,-74.02995379504715,Clear,4.44100258695351
TRIP_00888,2026-08-09 21:28:51,40.74233274153462,-74.11930260470747,40.80180739673511,-74.06594078430648,Clear,24.16778123976453
TRIP_00889,2026-08-08 04:18:12,40.76823517902915,-74.02353891028008,40.807637497091704,-73.95339828775728,Clear,14.626632582468234
TRIP_00890,2026-08-14 07:15:29,40.75382410905987,-74.01738598074179,40.77631005431594,-73.96657023394059,Snowy,26.924901915474827
TRIP_00891,2026-08-22 04:32:18,40.738163701555365,-73.97022534516152,40.77236380182202,-73.95072938464085,Clear,11.978438587344398
TRIP_00892,2026-08-23 18:16:23,,,40.78523962102392,-74.03669068863927,Snowy,39.23382108885116
TRIP_00893,2026-08-23 20:27:41,40.771264779522284,-74.08201433961203,40.80700232001371,-74.10063569740609,Clear,22.43279388447416
TRIP_00894,2026-08-05 21:38:15,40.78190794955188,-73.98345186826117,40.79182594865671,-73.98685316300566,Rainy,9.366079548063562
TRIP_00895,2026-08-03 11:45:27,40.745235494379486,-73.95566349643865,40.77329964241266,-73.9538037518876,Clear,8.90931706365686
TRIP_00896,2026-08-20 00:38:57,40.70444409598416,-74.08455761755589,40.679127714473076,-73.99733925395066,Rainy,21.530251410477764
TRIP_00897,2026-08-18 22:21:03,40.72013568432167,-73.95192429568502,40.7195021554769,-73.95630183111268,Clear,6.146498915602899
TRIP_00898,2026-08-16 10:17:54,40.773125448325416,-74.00412290792566,40.77281511302171,-74.00894721046352,Clear,12.740229447999063
TRIP_00899,2026-08-16 06:20:56,40.67195321645064,-73.95140973304626,40.68072151545443,-73.96272736245373,Clear,5.553059092970463
TRIP_00900,2026-08-03 04:49:56,40.731233665443646,-74.00951101807588,40.723438267800255,-73.97271666521796,Clear,8.65012805536234
TRIP_00901,2026-08-17 00:15:14,40.693133059383634,-74.1321138958744,40.69712675060894,-74.10783525409433,Rainy,8.506885378971115
TRIP_00902,2026-08-13 06:02:23,40.71423724114674,-74.0135983691158,40.6888048192748,-73.960995599805,Snowy,26.929275259537924
TRIP_00903,2026-08-23 12:47:54,40.776722593130366,-73.95299280906643,40.81318360742221,-73.9128550190841,Clear,12.511681088551986
TRIP_00904,2026-08-01 00:59:47,40.722354953400995,-74.05068730095418,40.73987954783365,-74.0720989963559,Snowy,12.165940133956418
TRIP_00905,2026-08-02 17:58:52,40.715121827407806,-74.02539824844537,40.68396559917453,-74.02961658154568,Clear,18.153391083920194
TRIP_00906,2026-08-25 22:29:17,40.644807192951006,-74.01480667517755,40.639762295634604,-73.95384681272928,Rainy,13.085121616846733
TRIP_00907,2026-08-05 04:07:08,40.75011267830136,-74.15097569399343,40.78021072112823,-74.13707464133074,Snowy,15.123172562993352
TRIP_00908,2026-08-24 13:12:17,40.74507420905706,-73.92243262122813,40.748783550665486,-73.86680486668759,Clear,17.750304160611282
TRIP_00909,2026-08-04 17:21:19,40.82096273616528,-74.05106878399486,40.82005449236114,-74.03555921243232,Clear,14.407604810043408
TRIP_00910,2026-08-15 06:12:33,40.69741108825235,-73.98071322837636,40.71517330794211,-73.98974292122502,Clear,9.363300915143002
TRIP_00911,2026-08-09 04:00:59,40.723757516383195,-74.0103350568074,40.75406544243854,-73.9994328801374,Clear,12.282601260996573
TRIP_00912,2026-08-19 19:18:53,40.72526918418554,-73.94311904718204,40.70217861047437,-73.95216054104853,Rainy,25.00143164622753
TRIP_00913,2026-08-13 05:09:28,40.79167266398817,-73.9856971938786,40.82817651842471,-73.98266377675067,Clear,11.462454676760396
TRIP_00914,2026-08-11 22:29:24,40.708035223380655,-74.01774621357605,40.70402642493244,-73.9917184423791,Snowy,11.943448950178563
TRIP_00915,2026-08-16 22:58:32,40.726751076288515,-74.05067575462597,40.74621323724102,-74.0153276019149,Clear,8.61569514355076
TRIP_00916,2026-08-19 04:57:27,40.74319482548583,-73.9661074649309,40.762132221265084,-73.99381320462852,Clear,6.40709664070151
TRIP_00917,2026-08-06 05:36:05,40.72213045615782,-74.09967206519774,40.72631847261063,-74.080193105423,Clear,5.527854664752028
TRIP_00918,2026-08-25 12:32:32,40.69047831927247,-73.9737054789862,40.67976852688855,-73.971303951053,Snowy,12.046044470105477
TRIP_00919,2026-08-25 13:39:40,40.72250449964492,-74.06095223757774,40.73393390320215,-74.0604046818465,Clear,8.23289582951591
TRIP_00920,2026-08-23 09:37:08,40.76648158749299,-73.94338581690216,40.83524149676525,-73.91940527832817,Snowy,56.54444316578365
TRIP_00921,2026-08-18 14:03:33,40.661474235029445,-73.99793502286687,40.640623984115535,-73.99444857904754,Clear,8.94391013754383
TRIP_00922,2026-08-06 16:06:31,40.719448483707346,-73.9737938116075,40.79021787428049,-73.9123296717621,Clear,22.015719956228377
TRIP_00923,2026-08-23 22:19:46,40.677793959253044,-74.00190055930877,40.69000232412075,-73.94625870302123,Clear,12.613010233262473
TRIP_00924,2026-08-24 20:01:20,40.77255233144624,-74.09361885475705,40.7936134739589,-74.0381640059388,Rainy,35.150223779743555
TRIP_00925,2026-08-12 09:56:57,40.63664065476081,-74.04903645816977,40.62403933041927,-74.04388376403448,Clear,13.40238408207831
TRIP_00926,2026-08-17 17:47:09,40.68485390763642,-73.97238053311943,40.6817158251361,-73.98125549816702,Clear,8.145998984424018
TRIP_00927,2026-08-08 20:59:56,40.731660593753226,-73.997667209132,40.73657330425208,-73.97520631125036,Clear,16.763985345550154
TRIP_00928,2026-08-22 12:47:39,40.79107620146172,-73.94695050473472,40.779705352335384,-73.93146095572331,Clear,10.126634646988238
TRIP_00929,2026-08-12 16:47:08,,,40.72324494822523,-73.98410096672085,Clear,9.306997494459187
TRIP_00930,2026-08-25 18:48:55,40.685040023665344,-74.05433509453513,40.69282954691114,-74.06960712793514,Rainy,18.56928793080364
TRIP_00931,2026-08-08 11:08:29,40.80685785347203,-74.04580320688603,40.882381287745105,-74.02704874596408,Clear,23.920068826096617
TRIP_00932,2026-08-06 09:40:27,40.64039930497919,-74.00085413047384,40.62542007940878,-73.99297621398141,Rainy,15.314535159268607
TRIP_00933,2026-08-04 10:20:53,40.602859702169,-74.1217022033,40.62594041767146,-74.08105179218886,Clear,21.53321901802494
TRIP_00934,2026-08-06 17:03:43,40.73480072250267,-73.92232790571884,40.762236110959726,-73.8823747241732,Clear,24.96611261151588
TRIP_00935,2026-08-09 14:22:40,40.687697288782374,-73.98391266318112,40.67558767232282,-73.93088866901843,Clear,16.411896932014898
TRIP_00936,2026-08-06 10:06:56,40.66173835914346,-73.94464827014755,40.70234318400705,-73.96242713670395,Clear,19.182811740651545
TRIP_00937,2026-08-14 15:14:51,40.74821782236497,-74.08503019704045,40.75626801197852,-74.05299844780964,Rainy,11.774992134076808
TRIP_00938,2026-08-09 18:29:43,40.72499003568856,-73.94377174198223,40.67021834614107,-73.94559571316924,Rainy,43.706347861008624
TRIP_00939,2026-08-11 07:34:50,40.684596068463165,-73.89442505444862,40.724391556826305,-73.91103748077295,Clear,9.42155892067721
TRIP_00940,2026-08-03 02:37:10,40.64878478006646,-74.07204391776887,40.635276553543385,-74.06490198487732,Snowy,12.830932372409235
TRIP_00941,2026-08-20 13:30:33,40.756422866414006,-73.96742991025481,40.744989618029834,-73.91536876085077,Clear,12.73135737212934
TRIP_00942,2026-08-12 15:27:02,40.745310058897935,-74.00594450276563,40.78594712138471,-73.99711405337274,Rainy,18.915907110192535
TRIP_00943,2026-08-21 15:41:51,40.70784120681103,-74.08322169241241,40.71742636233848,-74.01625805261364,Clear,19.315092838674968
TRIP_00944,2026-08-05 12:11:58,40.805131849802386,-73.9813558014074,40.85266501431893,-73.9448894459418,Clear,17.809292276916803
TRIP_00945,2026-08-01 19:42:57,40.659295761683694,-73.96431983975813,40.71560074454465,-73.95614255412755,Clear,34.544310904410075
TRIP_00946,2026-08-19 14:49:47,40.636523741453765,-74.03605632763345,40.6371758876441,-73.98125487476625,Clear,13.264793118614657
TRIP_00947,2026-08-07 09:24:15,40.67820459650594,-73.94770417398723,40.72200247138459,-73.91434227082381,Snowy,43.47336477877382
TRIP_00948,2026-08-17 06:42:59,40.710520699182226,-74.08933817033946,40.707856875140436,-74.09731495199286,Clear,8.043104090937218
TRIP_00949,2026-08-17 04:00:02,40.724966972466135,-74.08073780732248,40.8119604499801,-74.00497372825507,Clear,21.66187800903412
TRIP_00950,2026-08-16 23:28:14,40.700738197107185,-73.99917013022056,40.69994948697125,-73.97138576552797,Clear,8.944885382224278
TRIP_00951,2026-08-04 11:00:48,40.730402769825716,-74.0047307361014,40.781185393054514,-73.98416685034182,Clear,19.180511789290563
TRIP_00952,2026-08-24 14:23:51,40.65022302879048,-74.04182867442121,40.695536729566925,-74.04749465451837,Clear,16.859195589611407
TRIP_00953,2026-08-20 09:10:17,40.784988230203666,-73.96552027820141,40.814470864866934,-73.91013413017318,Clear,23.0800682274935
TRIP_00954,2026-08-02 05:15:23,40.70869244108037,-73.9794552842892,40.708576146237874,-73.94393702146836,Clear,8.107404677501018
TRIP_00955,2026-08-07 22:50:11,40.76866479157941,-73.9630930464533,40.78412286682117,-73.92421590104443,Clear,10.479553668685268
TRIP_00956,2026-08-18 09:06:35,40.729936267318884,-74.01215682176762,40.685328623930545,-74.00738276207339,Clear,23.436822180532186
TRIP_00957,2026-08-17 16:03:52,40.73563766095769,-73.97587098660108,40.76237026210916,-73.93084796944378,Clear,14.796229044870252
TRIP_00958,2026-08-05 00:18:53,40.74128836401161,-74.0282825151515,40.77177682394246,-73.98092810734438,Rainy,16.678356904664522
TRIP_00959,2026-08-23 10:30:00,40.73518542800087,-73.90330906549568,40.75919041057271,-73.90337241265911,Rainy,20.45089221849539
TRIP_00960,GARBAGE_TIMESTAMP_TEXT,40.74493613799338,-74.0466272885061,40.6757369528546,-74.06913699269653,Rainy,21.297243354607673
TRIP_00961,2026-08-22 14:48:17,40.77925762650662,-73.90073512852709,40.76128853315392,-73.86329393674693,Snowy,18.829367520346427
TRIP_00962,2026-08-03 17:57:06,40.722626058485076,-74.00425560264553,40.72018332899962,-74.0314560111337,Rainy,21.547219779994744
TRIP_00963,2026-08-17 17:51:39,40.74825018787943,-74.07477554447844,40.7769999558751,-74.05021507114331,Clear,19.65431314612254
TRIP_00964,2026-08-11 02:24:06,40.70831321528564,-73.93759603247557,40.73699338245493,-73.93101338561918,Clear,9.412156020141724
TRIP_00965,2026-08-15 09:43:43,40.78480586077247,-73.99970493058025,40.799699147013335,-73.94314497425658,Snowy,40.63772798717505
TRIP_00966,2026-08-19 18:14:20,40.67898038489704,-73.96344379508099,40.71803775099516,-73.955229111804,Clear,23.00066198896973
TRIP_00967,2026-08-21 04:27:44,40.80284702164554,-73.94480720407287,40.79205975038645,-73.89158901491275,Clear,14.990626657047155
TRIP_00968,2026-08-25 08:53:26,40.710792102467785,-73.98910222229274,40.74909915263861,-73.98452850562363,Clear,21.19541343149883
TRIP_00969,2026-08-23 09:39:40,40.641261244894096,-74.03561204224064,40.67550350803929,-73.98561231208886,Snowy,45.08364277222034
TRIP_00970,2026-08-06 23:17:09,40.71920522074554,-73.95721433111653,40.75053186273068,-73.87540408480143,Rainy,19.987006037065836
TRIP_00971,2026-08-24 14:44:42,40.67874741712626,-74.00596222462727,40.69328620419369,-74.01800363877825,Clear,7.989357119982639
TRIP_00972,2026-08-02 07:49:34,40.75483217744944,-73.97170710906958,40.829754492194375,-73.94294603741766,Snowy,38.646160285562075
TRIP_00973,2026-08-23 02:20:56,40.68016880103488,-74.11368652868957,40.71496467168958,-74.01122305621227,Snowy,31.88028541033953
TRIP_00974,2026-08-07 17:52:20,40.690490828339264,-73.98365091414951,40.68144075244166,-73.96165324934242,Clear,16.603375666027866
TRIP_00975,2026-08-09 17:00:03,40.61832296345273,-74.03792929125726,40.645772127724804,-74.01607564315037,Rainy,30.002874720234743
TRIP_00976,2026-08-04 16:25:54,40.69018468403755,-73.92333451814108,40.73275918534977,-73.87967954972055,Rainy,21.053153452913275
TRIP_00977,2026-08-02 14:44:31,40.591606033668555,-73.97484563260555,40.593962775700824,-73.9536132066827,Clear,5.959353042485514
TRIP_00978,2026-08-09 06:43:43,40.63360485882571,-73.99400711270754,40.686283026233646,-74.02522389254466,Clear,14.791840997000314
TRIP_00979,2026-08-14 22:46:00,40.75082073280721,-73.98168450033249,40.78228174397869,-73.92771587908733,Clear,16.053621686410068
TRIP_00980,2026-08-09 15:08:15,40.752090007932544,-74.05592204264384,40.701815657802584,-74.0960104950598,Clear,19.92561509724356
TRIP_00981,2026-08-02 09:24:17,40.73407287808925,-73.92483716547359,40.76306303740939,-73.91734091500774,Snowy,32.781063569477794
TRIP_00982,2026-08-13 01:28:44,40.66445119284354,-73.90643147907916,40.67227031821116,-73.85020870660446,Clear,10.841364763803842
TRIP_00983,2026-08-24 02:14:02,40.710414432192906,-73.98635432447259,40.74652982662916,-73.97705059733187,Clear,7.880491268095473
TRIP_00984,2026-08-23 09:37:54,40.712619873045476,-73.92647982157132,40.76094631825303,-73.92729071634525,Snowy,42.270445469448696
TRIP_00985,2026-08-22 13:08:17,40.654881765540374,-74.03445740993362,40.680736626954626,-73.98807949277862,Snowy,24.818416183577522
TRIP_00986,2026-08-08 05:14:45,40.78796991508836,-74.04585567831126,40.8579274821067,-74.05138912191629,Clear,14.205454660528561
